,Unnamed: 0.1,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,label,PPI
12143,ENSG00000172007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2693219420833261,-0.18937128949900287,0,-0.5002443110473165,0.0,0,0.2550547555748117
12144,ENSG00000172009,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0,0.6124029839768816,-0.18937128949900287,0,-0.1333626294146445,0.6,0,-0.4403099175077224
12145,ENSG00000172016,0.1428571428571428,0.0,0.5476190476190477,0.0476190476190476,0.0714285714285714,0.0,0.0,0.04180437008618,-0.18937128949900287,0,2.6793969297691738,0.7931034482758622,0,-0.4403099175077224
12146,ENSG00000172020,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.0,0.0,0.0,0.0909090909090909,0.2452173517676979,-0.18937128949900287,0,-0.011068735537087156,0.4285714285714286,0,-0.4403099175077224
12147,ENSG00000172023,0.0512820512820512,0.0512820512820512,0.3846153846153846,0.0,0.0512820512820512,0.0256410256410256,0.0,0.0158573782814613,-0.18937128949900287,0,1.578751884871158,0.8823529411764707,0,0.2550547555748117
12148,ENSG00000172031,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.9237951823107408,-0.18937128949900287,0,-0.011068735537087156,0.75,0,-0.4403099175077224
12149,ENSG00000172037,0.0625,0.0,0.875,0.0,0.0625,0.0,0.0,0.9343024732068406,2.4539869813378994,0,0.8449885216058142,0.9333333333333332,0,0.2550547555748117
12150,ENSG00000172046,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0043732671946559,-0.18937128949900287,0,-0.1333626294146445,0.8,0,0.2550547555748117
12151,ENSG00000172053,0.0909090909090909,0.0,0.5454545454545454,0.0,0.0909090909090909,0.0,0.0,0.20085392341052,-0.18937128949900287,0,-0.011068735537087156,0.8571428571428571,0,-0.4403099175077224
12152,ENSG00000172057,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1144650705335861,-0.18937128949900287,0,-0.5002443110473165,0.5,0,-0.4403099175077224
