gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000164107,HAND2,0.014634146,0,0.03902439,0,0,0,0,-0.423401191,-0.210281154,0,-0.064640553,0.727272727,1.336556131
ENSG00000164109,MAD2L1,0,0,0.16,0,0,0,0,1.258676005,2.154260331,0,-0.064640553,1,1.336556131
ENSG00000164111,ANXA5,0.233333333,0,0,0.1,0,0,0,-0.546351939,-0.210281154,0,-0.445661768,0,-0.443771256
ENSG00000164113,ADAD1,0,0,0.466666667,0.1,0.2,0,0,0.004810774,-0.210281154,0,0.506891269,1,-0.443771256
ENSG00000164114,MAP9,0,0,0.130952381,0,0,0,0,-0.041922496,-0.210281154,0,-0.064640553,1,-0.443771256
ENSG00000164116,GUCY1A3,0.307692308,0,0.326923077,0,0,0,0,-1.072008258,-0.210281154,0,-0.25515116,0.515151515,-0.443771256
ENSG00000164117,FBXO8,0.833333333,0,0,0,0,0,0,-0.377098109,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164118,CEP44,0.152173913,0,0.434782609,0.108695652,0,0,0,-0.201771503,-0.210281154,0,-0.064640553,0.740740741,1.929998594
ENSG00000164120,HPGD,0,0,0,0,0,0,0,-0.607132776,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164122,ASB5,0.125,0,0.375,0.125,0,0,0,-0.08647947,-0.210281154,0,0.125870055,0.75,-0.443771256
ENSG00000164123,C4orf45,0,0,0.333333333,0,0,0,0,-0.031754017,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164124,TMEM144,0,0,0.611111111,0,0,0.055555556,0,-0.085107498,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164125,FAM198B,0.052631579,0,0,0,0,0,0,-0.51551152,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164128,NPY1R,0,0.023809524,0.19047619,0,0,0,0,-0.729438024,-0.210281154,0,0.316380662,1,-0.443771256
ENSG00000164129,NPY5R,0,0,0,0,0,0,0,-0.615880051,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164134,NAA15,0.111111111,0,0.333333333,0.111111111,0,0,0,0.307263742,-0.210281154,0,0.125870055,0.75,-0.443771256
ENSG00000164136,IL15,0,0,0.529411765,0,0,0,0,-0.118877116,-0.210281154,0,-0.064640553,1,-0.443771256
ENSG00000164142,FAM160A1,0.324324324,0,0.162162162,0,0,0.054054054,0,-0.225026883,-0.210281154,0,-0.064640553,0.333333333,0.149671206
ENSG00000164144,ARFIP1,0.15625,0,0.34375,0,0,0,0,0.056192277,-0.210281154,0,-0.25515116,0.6875,-0.443771256
ENSG00000164151,ICE1,0.12,0.12,0.44,0.04,0,0.08,0,-0.209230859,-0.210281154,0,1.649954914,0.785714286,0.149671206
ENSG00000164161,HHIP,0,0,0,0,0,0,0,-0.070446461,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164162,ANAPC10,0,0,0.571428571,0,0,0,0,-0.114463965,2.154260331,0,-0.445661768,1,0.743113669
ENSG00000164163,ABCE1,0,0,0.275,0,0,0,0,0.116033288,-0.210281154,0,0.316380662,1,-0.443771256
ENSG00000164164,OTUD4,0.112903226,0.032258065,0.161290323,0,0.112903226,0.032258065,0,-0.299093853,-0.210281154,0,0.506891269,0.588235294,-0.443771256
ENSG00000164167,LSM6,0.571428571,0,0,0,0,0,0,-0.241270054,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164168,TMEM184C,0,0,0.125,0,0,0,0,-0.108382117,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164169,PRMT9,0.04,0.12,0.04,0,0.08,0,0,-0.336957542,-0.210281154,0,0.125870055,0.5,-0.443771256
ENSG00000164171,ITGA2,0.209302326,0,0.325581395,0,0,0,0,-0.509424919,4.518801816,0,0.316380662,0.608695652,1.929998594
ENSG00000164172,MOCS2,0.076923077,0,0.538461538,0,0,0,0,-0.199037459,-0.210281154,0,-0.445661768,0.875,-0.443771256
ENSG00000164175,SLC45A2,0.12962963,0,0.222222222,0,0,0,0,0.046437274,-0.210281154,0,0.125870055,0.631578947,-0.443771256
ENSG00000164176,EDIL3,0,0,0.428571429,0,0,0,0,0.175164561,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164180,TMEM161B,0,0,0,0.096774194,0,0,0,-0.002233674,-0.210281154,0,-0.445661768,0,-0.443771256
ENSG00000164181,ELOVL7,0.277777778,0,0,0,0,0,0,-0.579709429,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164185,ZNF474,0,0,0.076923077,0.076923077,0,0,0,0.104441027,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164187,LMBRD2,0.125,0.125,0.125,0,0.125,0,0,0.003789087,-0.210281154,0,-0.064640553,0.5,-0.443771256
ENSG00000164188,RANBP3L,0.0625,0.1875,0.0625,0,0,0,0,-0.496954676,-0.210281154,0,-0.25515116,0.5,0.149671206
ENSG00000164190,NIPBL,0.020833333,0.083333333,0.25,0.083333333,0.03125,0,0,-0.194837938,-0.210281154,0,2.602507951,0.923076923,0.743113669
ENSG00000164197,RNF180,0,0,0.833333333,0,0,0,0,-0.931613444,-0.210281154,0,0.125870055,1,-0.443771256
ENSG00000164199,ADGRV1,0.133333333,0.077777778,0.488888889,0.066666667,0,0,0,-0.023851649,-0.210281154,0,4.507614026,0.785714286,-0.443771256
ENSG00000164209,SLC25A46,0.3125,0,0,0,0,0,0,-0.31229061,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164211,STARD4,0,0,0.121212121,0,0,0,0,0.088436257,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164219,PGGT1B,0,0,0.272727273,0,0.090909091,0,0,-0.023838493,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164220,F2RL2,0,0,0.061538462,0,0,0,0,1.152627699,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164221,CCDC112,0.095238095,0.095238095,0.214285714,0,0,0,0,0.272464912,-0.210281154,0,0.125870055,0.692307692,-0.443771256
