gene_name,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000000419,0.333333333,0,0.666666667,0,0,0,0,0.009235412,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000000457,0,0,1,0,0,0,0,0.024107291,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000000460,0,0,0,0,0,0,0,0.003179447,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000000938,0,0,1,0,0,0,0,0.049854437,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000000971,0.111111111,0,0.666666667,0,0,0.111111111,0,0.736930065,-0.223707831,0,3.347409517,0.857142857,-0.303404999
ENSG00000001036,1,0,0,0,0,0,0,0.363815082,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000001460,0,0,0,0,0,0,0,0.149856672,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000001461,0,0,1,0,0,0,0,0.558778812,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000001617,0,0,1,0,0,0,0,0.332977854,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000001626,0,0,1,0,0,0,0,0.35297951,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000001629,0,0,0.5,0,0.25,0,0,0.115281657,-0.223707831,0,1.776241244,1,-0.303404999
ENSG00000001630,0,0,0,0,0,0,0,0.375387574,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000001631,0,0,0,0,0,0,0,0.199481937,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000002587,1,0,0,0,0,0,0,0.067280145,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000002726,1,0,0,0,0,0,0,1.539623573,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000002746,0.625,0,0.25,0,0,0,0,0.313965515,-0.223707831,0,0.990657107,0.285714286,-0.303404999
ENSG00000002822,0.333333333,0,0.666666667,0,0,0,0,0.394254481,1.588566547,0,0.205072971,0.666666667,6.298680054
ENSG00000002834,0.5,0,0.5,0,0,0,0,0.237826306,-0.223707831,0,0.205072971,0.5,0.639750009
ENSG00000003056,0,1,0,0,0,0,0,0.532807377,-0.223707831,0,0.205072971,0,0.639750009
ENSG00000003147,0,0,0,0,0,0,0,0.875739901,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000003249,0,1,0,0,0,0,0,1.123253937,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000003393,0.333333333,0,0.666666667,0,0,0,0,0.054744148,-0.223707831,0,0.205072971,0.666666667,0.639750009
ENSG00000003400,0,0,1,0,0,0,0,0.155025407,1.588566547,0,0.205072971,1,0.639750009
ENSG00000003402,0,0,0.666666667,0,0,0,0,0.071258898,1.588566547,0,0.990657107,1,3.469215031
ENSG00000003436,0,0,0,0,0,0,0,0.292042314,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000003756,0.25,0.25,0,0,0.25,0,0,0.367966304,-0.223707831,0,0.990657107,0,1.582905016
ENSG00000003987,0.5,0,0.5,0,0,0,0,0.06851863,-0.223707831,0,0.205072971,0.5,0.639750009
ENSG00000003989,0.5,0,0.25,0,0,0,0,0.173044863,-0.223707831,0,0.205072971,0.333333333,-0.303404999
ENSG00000004139,1,0,0,0,0,0,0,0.089371458,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000004142,1,0,0,0,0,0,0,0.236254637,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000004399,0.2,0,0.4,0,0,0,0,0.090893817,-0.223707831,0,0.990657107,0.666666667,0.639750009
ENSG00000004455,0,0,0.5,0,0.5,0,0,0.247698329,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000004468,0,1,0,0,0,0,0,1.543932101,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000004478,0,0,0.5,0,0,0,0,0.445750392,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000004487,0,0,1,0,0,0,0,0.298201913,-0.223707831,0,0.990657107,1,3.469215031
ENSG00000004534,0.25,0,0.25,0,0,0,0,0.491867089,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000004700,0,0,1,0,0,0,0,0.454079481,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000004766,0.25,0,0.5,0.25,0,0,0,0.02767203,-0.223707831,0,1.776241244,0.666666667,0.639750009
ENSG00000004777,0.5,0,0.5,0,0,0,0,0.363463442,-0.223707831,0,0.990657107,0.5,-0.303404999
ENSG00000004809,0,0,1,0,0,0,0,0.097655672,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000004846,0,0.25,0.75,0,0,0,0,0.004018505,-0.223707831,0,1.776241244,1,-0.303404999
ENSG00000004864,0.333333333,0,0.333333333,0,0,0,0,0.205628758,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000004897,0,0.5,0,0.5,0,0,0,0.154434756,1.588566547,0,0.990657107,0,5.355525046
ENSG00000004939,0.666666667,0,0.166666667,0,0,0,0,0.009088384,-0.223707831,0,0.205072971,0.2,2.526060024
ENSG00000004948,0,0.25,0.75,0,0,0,0,0.019679099,-0.223707831,0,2.56182538,1,-0.303404999
ENSG00000004975,0.2,0,0.2,0.2,0.2,0,0,0.153967933,1.588566547,0,0.990657107,0.5,2.526060024
ENSG00000005001,1,0,0,0,0,0,0,0.061617593,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000005007,0.333333333,0,0.666666667,0,0,0,0,0.270062856,-0.223707831,0,0.990657107,0.666666667,3.469215031
ENSG00000005059,0,0,1,0,0,0,0,0.065080177,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000005100,0,0,1,0,0,0,0,0.128105118,-0.223707831,0,1.776241244,1,1.582905016
ENSG00000005108,0,0.4,0.6,0,0,0,0,0.08803072,-0.223707831,0,2.56182538,1,-0.303404999
ENSG00000005156,0,0,1,0,0,0,0,0.476510496,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000005187,0,0,0.333333333,0,0.333333333,0,0,0.419514947,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000005194,0,0,1,0,0,0,0,0.218637577,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000005206,0.5,0,0.5,0,0,0,0,0.492659593,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000005339,0.375,0,0.5,0.125,0,0,0,0.091468983,3.400840925,1,2.56182538,0.571428571,12.90076511
ENSG00000005379,0.333333333,0,0.5,0.166666667,0,0,0,0.165459092,-0.223707831,0,0.990657107,0.6,-0.303404999
ENSG00000005381,0.4,0,0.6,0,0,0,0,0.076044005,1.588566547,0,0.990657107,0.6,-0.303404999
ENSG00000005421,0,0,1,0,0,0,0,0.020739035,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000005436,0,0,1,0,0,0,0,0.330960159,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000005469,0.5,0,0.5,0,0,0,0,0.498342954,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000005471,0.333333333,0,0.666666667,0,0,0,0,0.005987038,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000005483,0.2,0,0.6,0.2,0,0,0,0.332966656,-0.223707831,0,2.56182538,0.75,-0.303404999
ENSG00000005486,0.5,0,0.5,0,0,0,0,0.213429745,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000005700,0,0,1,0,0,0,0,0.05541769,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000005810,0.2,0,0.7,0,0.1,0,0,0.417236034,-0.223707831,0,4.132993654,0.777777778,-0.303404999
ENSG00000005844,0.285714286,0,0.714285714,0,0,0,0,0.041040227,-0.223707831,0,3.347409517,0.714285714,1.582905016
ENSG00000005882,0,0,1,0,0,0,0,0.609319719,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000005884,0.25,0,0.25,0,0.25,0,0,0.822631004,3.400840925,0,0.990657107,0.5,-0.303404999
ENSG00000005889,0.5,0,0.5,0,0,0,0,0.245286505,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000005961,0.2,0,0.8,0,0,0,0,0.041408047,3.400840925,0,2.56182538,0.8,0.639750009
ENSG00000005981,0,0,1,0,0,0,0,0.031862004,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000006007,0,0,1,0,0,0,0,0.13658155,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000006016,0.5,0,0.5,0,0,0,0,0.359079691,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000006059,1,0,0,0,0,0,0,0.004401919,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000006062,0,0,0,0,0,0,0,0.409707446,3.400840925,0,-0.580511166,0,-0.303404999
ENSG00000006071,0.25,0,0.5,0,0.25,0,0,0.30682301,-0.223707831,0,0.205072971,0.666666667,0.639750009
ENSG00000006116,1,0,0,0,0,0,0,0.004862346,1.588566547,0,-0.580511166,0,-0.303404999
ENSG00000006118,0,0,0,0,0,0,0,1.366826519,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000006125,1,0,0,0,0,0,0,0.098088871,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000006128,0,0,1,0,0,0,0,0.059203778,-0.223707831,0,0.205072971,1,2.526060024
ENSG00000006194,0,1,0,0,0,0,0,0.231117375,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000006210,0,0,1,0,0,0,0,0.802032922,1.588566547,0,0.205072971,1,-0.303404999
ENSG00000006282,0,0,1,0,0,0,0,0.382081323,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006283,0.555555556,0,0.222222222,0.111111111,0,0.111111111,0,0.007686285,1.588566547,0,0.990657107,0.285714286,-0.303404999
ENSG00000006377,0,0,0,1,0,0,0,0.11870553,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000006432,0.2,0.2,0.4,0,0,0,0,0.196971153,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000006453,0,0,1,0,0,0,0,0.769038554,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006459,0,0,0,1,0,0,0,0.307984143,-0.223707831,0,0.205072971,0,0.639750009
ENSG00000006468,0.666666667,0,0,0,0.333333333,0,0,0.041645289,1.588566547,0,0.205072971,0,-0.303404999
ENSG00000006530,0,0.5,0.5,0,0,0,0,0.248346344,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006576,0.5,0,0.5,0,0,0,0,0.248666286,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000006607,0.5,0,0.5,0,0,0,0,0.060179816,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000006611,0,0,0.5,0.25,0,0,0,0.017199369,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000006625,0,0,1,0,0,0,0,0.961695566,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000006638,0.25,0.25,0.5,0,0,0,0,0.305739132,-0.223707831,0,1.776241244,0.666666667,1.582905016
ENSG00000006652,0,0,1,0,0,0,0,0.35752073,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006659,0.5,0,0.5,0,0,0,0,0.00331006,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000006704,1,0,0,0,0,0,0,0.061947179,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000006712,0.5,0.5,0,0,0,0,0,0.138188509,-0.223707831,0,0.205072971,0,1.582905016
ENSG00000006715,0,0.25,0.5,0,0,0,0,0.036996423,-0.223707831,0,0.990657107,1,0.639750009
ENSG00000006740,0,0,1,0,0,0,0,0.107066377,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000006744,0,0,0,0,0,0,0,0.074641596,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000006747,0,0,0.5,0,0,0,0,0.363113373,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006756,0,0,1,0,0,0,0,0.227471392,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006757,0,0,1,0,0,0,0,0.148735905,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000006788,0.4,0,0.6,0,0,0,0,0.024465836,-0.223707831,0,0.990657107,0.6,-0.303404999
ENSG00000006837,0,0,1,0,0,0,0,0.030283903,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000007001,0,0,0.5,0,0,0,0,0.001026106,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000007038,0,0,1,0,0,0,0,0.437037811,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000007047,0,0,0.666666667,0.333333333,0,0,0,0.013140712,-0.223707831,0,1.776241244,1,0.639750009
ENSG00000007062,1,0,0,0,0,0,0,0.77688719,1.588566547,0,-0.580511166,0,-0.303404999
ENSG00000007129,0,0,0,0,0,0,0,0.26858137,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000007171,0,0,1,0,0,0,0,0.037491995,-0.223707831,0,1.776241244,1,-0.303404999
ENSG00000007174,0.111111111,0,0.888888889,0,0,0,0,0.036144822,-0.223707831,0,3.347409517,0.888888889,-0.303404999
ENSG00000007202,0,0,0.8,0,0,0,0,0.100993809,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000007216,1,0,0,0,0,0,0,0.709262183,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000007237,1,0,0,0,0,0,0,0.406227129,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000007264,0,0,0.666666667,0,0.333333333,0,0,0.993201264,-0.223707831,0,0.205072971,1,4.412370039
ENSG00000007306,0.333333333,0,0.333333333,0,0.333333333,0,0,0.092775249,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000007312,1,0,0,0,0,0,0,0.176127735,1.588566547,0,-0.580511166,0,-0.303404999
ENSG00000007314,0.222222222,0,0.666666667,0,0.111111111,0,0,0.061812902,-0.223707831,0,3.347409517,0.75,-0.303404999
ENSG00000007350,1,0,0,0,0,0,0,0.017535006,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000007372,0.5,0.5,0,0,0,0,0,0.031529521,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000007376,0.333333333,0,0.666666667,0,0,0,0,0.565583983,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000007384,0,0,1,0,0,0,0,0.411583536,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000007402,0,0,1,0,0,0,0,0.340521727,1.588566547,0,0.990657107,1,0.639750009
ENSG00000007516,0,0,1,0,0,0,0,0.833795461,1.588566547,0,0.205072971,1,0.639750009
ENSG00000007541,0.25,0,0.5,0,0.25,0,0,0.252234064,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000007545,0.5,0,0.5,0,0,0,0,0.217002206,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000007933,0,0,1,0,0,0,0,0.030128621,-0.223707831,0,0.990657107,1,0.639750009
ENSG00000007952,1,0,0,0,0,0,0,0.410538252,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000008083,0.5,0,0.5,0,0,0,0,0.204771917,-0.223707831,0,0.205072971,0.5,0.639750009
ENSG00000008086,0,0,1,0,0,0,0,0.129958201,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000008118,0.5,0,0.5,0,0,0,0,0.554575077,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000008130,0,0,1,0,0,0,0,0.341810484,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000008196,0.5,0,0.5,0,0,0,0,0.09679431,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000008197,0,0,1,0,0,0,0,0.002534264,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000008226,0.6,0,0.4,0,0,0,0,0.052765282,-0.223707831,0,0.990657107,0.4,1.582905016
ENSG00000008256,0,0,1,0,0,0,0,0.636715719,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000008277,0,0,0.333333333,0,0,0,0,0.436802548,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000008282,0,0,0.666666667,0.333333333,0,0,0,0.333441735,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000008294,0,0,1,0,0,0,0,0.283986438,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000008300,0.222222222,0,0.666666667,0.111111111,0,0,0,0.333212444,-0.223707831,0,3.347409517,0.75,0.639750009
ENSG00000008311,0.333333333,0,0.333333333,0,0,0,0,0.009278734,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000008441,0,0,1,0,0,0,0,0.302792658,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000008513,0,0,1,0,0,0,0,0.618456481,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000008516,0,0,1,0,0,0,0,0.114819042,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000008710,0.222222222,0,0.555555556,0,0.111111111,0,0,0.264249195,-0.223707831,0,4.132993654,0.714285714,0.639750009
ENSG00000008838,0.25,0,0.25,0,0,0,0,0.101948414,-0.223707831,0,0.205072971,0.5,7.241835061
ENSG00000008853,1,0,0,0,0,0,0,0.625472788,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000008869,0.5,0,0.25,0.25,0,0,0,0.143321795,-0.223707831,0,0.990657107,0.333333333,-0.303404999
ENSG00000009307,0.5,0,0,0,0.5,0,0,0.225157553,-0.223707831,0,0.205072971,0,0.639750009
ENSG00000009335,0,0,0.666666667,0,0,0,0,0.02402669,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000009413,0,0,0.571428571,0.142857143,0.142857143,0,0,0.465154759,-0.223707831,0,1.776241244,1,0.639750009
ENSG00000009694,0.4,0,0.4,0,0,0.2,0,0.521121842,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000009724,0,0,1,0,0,0,0,0.012927451,-0.223707831,0,0.990657107,1,0.639750009
ENSG00000009765,0,0,1,0,0,0,0,0.034825898,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000009790,0,0,1,0,0,0,0,0.03664748,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000009950,0,0,1,0,0,0,0,0.072159731,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000009954,0,0,0.8,0,0.2,0,0,0.091276979,-0.223707831,0,1.776241244,1,2.526060024
ENSG00000010017,0.333333333,0,0.666666667,0,0,0,0,0.104346588,-0.223707831,0,0.990657107,0.666666667,1.582905016
ENSG00000010165,0.6,0.2,0.2,0,0,0,0,0.040092401,-0.223707831,0,0.990657107,0.25,-0.303404999
ENSG00000010219,0.333333333,0,0.666666667,0,0,0,0,0.04792031,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000010256,0,0,1,0,0,0,0,0.118748569,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000010278,0.5,0,0.5,0,0,0,0,0.447843571,-0.223707831,0,0.205072971,0.5,2.526060024
ENSG00000010292,0,0,0.25,0,0.25,0,0,0.069603512,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000010295,0,0,1,0,0,0,0,0.278029979,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000010318,0,0,1,0,0,0,0,0.079107371,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000010319,0,0,1,0,0,0,0,0.033688197,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000010322,0.666666667,0,0.333333333,0,0,0,0,0.00971015,-0.223707831,0,0.205072971,0.333333333,0.639750009
ENSG00000010327,0.333333333,0,0.444444444,0,0,0,0,0.048006914,-0.223707831,0,0.205072971,0.571428571,-0.303404999
ENSG00000010379,0,0,1,0,0,0,0,0.000472969,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000010610,0,0,1,0,0,0,0,0.083833843,1.588566547,0,0.205072971,1,0.639750009
ENSG00000010626,0,0,1,0,0,0,0,0.05763298,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000010671,0,0,1,0,0,0,0,0.037401131,1.588566547,0,0.205072971,1,0.639750009
ENSG00000010803,0,0,1,0,0,0,0,0.110870965,-0.223707831,0,1.776241244,1,0.639750009
ENSG00000010810,0,0,1,0,0,0,0,0.233687471,1.588566547,0,0.205072971,1,3.469215031
ENSG00000010818,0.2,0,0.8,0,0,0,0,0.211030823,-0.223707831,0,0.990657107,0.8,0.639750009
ENSG00000010932,0.333333333,0,0.666666667,0,0,0,0,0.07635523,-0.223707831,0,0.990657107,0.666666667,-0.303404999
ENSG00000011007,0.333333333,0,0,0,0.333333333,0.333333333,0,0.196223276,-0.223707831,0,0.205072971,0,0.639750009
ENSG00000011009,0,0,0,0,0,0,0,0.437207975,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000011021,0.5,0,0,0,0.5,0,0,0.068639951,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000011028,0.6,0,0.4,0,0,0,0,0.534476199,-0.223707831,0,0.990657107,0.4,-0.303404999
ENSG00000011083,0,0,1,0,0,0,0,0.01794997,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011105,1,0,0,0,0,0,0,0.056591048,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000011114,0.5,0,0.5,0,0,0,0,0.220965312,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000011132,0,0,1,0,0,0,0,0.159071656,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011143,0,0,1,0,0,0,0,0.179940614,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000011201,0.166666667,0.333333333,0.333333333,0.166666667,0,0,0,0.163185718,-0.223707831,0,3.347409517,0.666666667,-0.303404999
ENSG00000011243,0,0,1,0,0,0,0,0.262204094,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000011275,0.666666667,0,0.333333333,0,0,0,0,0.193468067,-0.223707831,0,0.205072971,0.333333333,0.639750009
ENSG00000011295,1,0,0,0,0,0,0,0.184730987,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000011304,0.25,0,0.75,0,0,0,0,0.337267321,-0.223707831,0,0.990657107,0.75,-0.303404999
ENSG00000011332,0,0,1,0,0,0,0,0.096139785,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000011347,0,0,1,0,0,0,0,0.884405657,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011376,0,0,1,0,0,0,0,0.199315281,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011405,0,0,1,0,0,0,0,0.238575982,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000011426,0,0,1,0,0,0,0,0.251760178,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011454,0,0,0.333333333,0.333333333,0,0,0,0.346630072,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000011465,0,0,1,0,0,0,0,0.962404389,-0.223707831,0,0.990657107,1,1.582905016
ENSG00000011478,0,0,1,0,0,0,0,0.583350834,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000011485,0,0,0.5,0.5,0,0,0,0.122524167,1.588566547,0,0.990657107,1,1.582905016
ENSG00000011566,1,0,0,0,0,0,0,0.07769215,1.588566547,0,-0.580511166,0,-0.303404999
ENSG00000011677,0,0,0,0,0,0,0,0.114664099,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000012048,0.666666667,0,0.333333333,0,0,0,0,0.058787947,1.588566547,0,0.205072971,0.333333333,10.07130008
ENSG00000012061,0,0,1,0,0,0,0,0.350757593,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000012124,1,0,0,0,0,0,0,0.075536148,1.588566547,0,-0.580511166,0,-0.303404999
ENSG00000012171,0,0,1,0,0,0,0,0.597596651,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000012223,0,0,1,0,0,0,0,1.749824704,-0.223707831,0,1.776241244,1,-0.303404999
ENSG00000012232,0.25,0,0.75,0,0,0,0,0.219872991,-0.223707831,0,0.990657107,0.75,-0.303404999
ENSG00000012779,0.5,0,0.5,0,0,0,0,0.128185281,-0.223707831,0,0.205072971,0.5,0.639750009
ENSG00000012817,0.5,0,0.5,0,0,0,0,0.003999439,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000012822,0,0,1,0,0,0,0,0.23702479,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000012963,0,0,0,0,0,0,0,0.012263881,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000012983,0,0,1,0,0,0,0,0.19231124,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000013016,1,0,0,0,0,0,0,0.150747803,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000013288,0,0,0.5,0.5,0,0,0,0.041845865,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000013293,0,0,0.666666667,0,0.333333333,0,0,0.047961468,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000013364,0.333333333,0,0.666666667,0,0,0,0,0.225990192,-0.223707831,0,0.205072971,0.666666667,0.639750009
ENSG00000013374,1,0,0,0,0,0,0,0.052592096,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000013375,0,0,1,0,0,0,0,0.283799391,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000013392,0,0,1,0,0,0,0,0.431641242,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000013441,0,0,1,0,0,0,0,0.325706927,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000013503,0.5,0.25,0.25,0,0,0,0,0.085862689,-0.223707831,0,0.205072971,0.333333333,-0.303404999
ENSG00000013523,0,0,1,0,0,0,0,0.174451401,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000013561,0,0,1,0,0,0,0,0.129243428,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000013573,0,0.5,0.5,0,0,0,0,0.153731028,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000013588,0.333333333,0,0,0,0,0,0,0.282485831,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000013619,0,0,1,0,0,0,0,0.790246204,-0.223707831,0,1.776241244,1,-0.303404999
ENSG00000013725,0,0,0,1,0,0,0,0.167498915,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000013810,0,0,0.666666667,0,0.333333333,0,0,0.416969216,-0.223707831,0,0.205072971,1,0.639750009
ENSG00000014123,0.25,0,0.75,0,0,0,0,0.312673956,-0.223707831,0,1.776241244,0.75,-0.303404999
ENSG00000014138,0,0,1,0,0,0,0,0.018870712,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000014164,0.333333333,0,0.333333333,0,0,0,0,0.245242915,-0.223707831,0,0.205072971,0.5,-0.303404999
ENSG00000014216,0,0,1,0,0,0,0,0.294799431,1.588566547,0,0.205072971,1,0.639750009
ENSG00000014257,0,0,1,0,0,0,0,0.038132356,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000014641,0,0,1,0,0,0,0,0.153750056,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000014824,0.5,0,0,0.5,0,0,0,0.118026518,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000014914,0.333333333,0,0,0,0,0,0,0.482661198,-0.223707831,0,-0.580511166,0,-0.303404999
ENSG00000014919,0,0,0.666666667,0,0,0,0,0.048670276,-0.223707831,0,0.990657107,1,-0.303404999
ENSG00000015133,0.2,0,0.4,0,0,0,0,0.151291152,-0.223707831,0,0.205072971,0.666666667,-0.303404999
ENSG00000015171,0,0,0,1,0,0,0,0.372845285,-0.223707831,0,0.205072971,0,-0.303404999
ENSG00000015285,0,0,1,0,0,0,0,0.064870974,-0.223707831,0,0.205072971,1,1.582905016
ENSG00000015413,0,0,1,0,0,0,0,0.088692663,-0.223707831,0,0.205072971,1,-0.303404999
ENSG00000015520,0.5,0,0.5,0,0,0,0,0.017122474,-0.223707831,0,0.205072971,0.5,-0.303404999
